Mw,Repi,dip,mech,depth,vs30,sdrop,ev_nation_code,stn,u,v,w,psa_01_u,psa_04_u,psa_07_u,psa_100_u,psa_01_v,psa_04_v,psa_07_v,psa_100_v,psa_50_v,psa_50_u,psa_1_v,psa_1_u,psa_2_v,psa_2_u
5.0,64.6,50,NF,9.0,1263.590202,30.42986320313068,IT,SUL,-1.848384,1.6710029999999998,-1.15716,1.68325,2.16667,4.0873599999999985,5.94034,1.16991,1.4579799999999998,3.63668,3.32853,0.670249,1.21922,0.627366,0.8136479999999999,0.225925,0.382347
5.4,58.9,50,NF,8.7,596.840809,37.99162763753118,IT,AQG,17.041954,-24.368894,6.05275,24.3734,24.9693,27.1018,39.5771,6.058,6.67245,8.20812,11.0217,11.1082,44.2949,3.3301800000000004,4.9409800000000015,0.813448,1.2924
5.4,54.4,50,NF,8.7,398.01861,37.99162763753118,IT,FBR,-28.788672,-37.106522999999996,-23.287224,37.737,46.8685,117.082,88.9428,23.3329,39.4731,40.7182,50.5153,6.25743,12.4488,7.41419,4.9376,1.5881299999999998,1.7166700000000001
5.4,93.0,50,NF,8.7,799.014612,37.99162763753118,IT,CSD,-4.313857,-4.198041,-1.8003310000000001,4.20519,4.32755,4.93423,4.73665,1.8067,1.89752,2.443,2.83583,3.17008,4.35046,2.22859,3.6959699999999995,1.20545,1.20438
5.3,60.2,50,NF,8.0,906.775356,35.04522882341237,IT,NRN,6.572914999999999,4.998977,3.545143,5.00093,5.19074,5.58681,8.708919999999999,3.55249,4.55483,6.1085699999999985,7.3637,7.482239999999999,16.1554,2.15353,3.98734,0.771371,1.8275700000000001
5.0,95.5,50,SS,29.0,548.9586400000002,30.42986320313068,IT,MTRZ,-0.679593,-0.669135,0.376692,0.669475,0.694521,0.754625,0.8389629999999999,0.376815,0.386716,0.465857,0.574874,0.7961590000000001,1.48051,0.634649,1.14306,0.327183,0.633946
5.1,130.6,50,NF,7.0,778.344775,31.08608283960772,IT,MOG,-2.2128959999999998,2.4960139999999997,0.728186,2.49805,2.53392,2.62367,3.02223,0.7285520000000001,0.730003,0.803612,1.01391,1.7568,4.80642,0.9196850000000001,1.74415,0.4476270000000001,0.53105
5.4,145.1,50,NF,11.0,343.791509,37.99162763753118,IT,TMO,1.35905,-2.2181189999999997,0.7717930000000001,2.22114,2.26137,2.39463,2.58244,0.771949,0.7934140000000001,0.981009,1.09078,1.69925,3.55976,0.782121,2.06779,0.623844,1.09515
5.0,101.1,50,NF,20.4,1087.992469,30.42986320313068,IT,BSS,-0.7851319999999999,0.821472,-0.44673,0.82158,0.827565,0.8801700000000001,1.46327,0.447013,0.471473,0.552026,0.824852,1.46719,2.14069,0.598143,1.7331299999999998,0.364902,0.387561
5.0,134.6,50,NF,9.0,362.133652,30.42986320313068,IT,SENI,-3.639558,2.506199,-1.271427,2.50887,2.61732,3.1995400000000003,4.20668,1.27145,1.32999,1.3335,1.94911,1.97868,6.835389999999999,1.23528,3.1568099999999997,0.544031,0.839414
5.2,149.6,50,TF,3.35,388.839419,32.32733472234952,IT,CAPR,-0.860698,1.179518,-0.856392,1.18047,1.19442,1.28059,1.7856900000000002,0.8581770000000001,0.874985,1.119,1.50947,2.8227700000000002,2.6005700000000003,0.689443,0.942593,0.22285,0.320873
5.4,137.9,50,NF,8.7,470.162097,37.99162763753118,IT,POFI,0.654225,-0.651488,-0.5871460000000001,0.6515489999999999,0.652933,0.658446,0.657175,0.587233,0.590901,0.604259,0.5996670000000001,1.50768,1.78667,1.1054700000000002,1.31643,0.526724,0.79676
5.1,139.5,50,NF,7.0,1001.609884,31.08608283960772,IT,SFI,-0.529179,0.501784,-0.37688699999999997,0.502149,0.525015,0.5688310000000001,0.739244,0.376997,0.376448,0.393387,0.488507,1.1725299999999999,1.47045,0.9044129999999999,0.934732,0.409412,0.4278520000000001
5.0,103.9,50,SS,29.0,850.675445,30.42986320313068,IT,PIT,-1.278351,0.9694950000000001,0.559471,0.970396,1.0393,1.35707,2.22143,0.5660930000000001,0.657551,1.41156,1.13694,0.8345959999999999,1.6543299999999999,0.696146,0.732211,0.154097,0.282748
5.2,120.8,50,TF,3.35,934.275262,32.32733472234952,IT,BOTT,5.389604,3.0876650000000003,2.2229389999999998,3.09179,3.15975,3.44666,3.5117800000000003,2.22338,2.29248,2.39119,2.78948,3.77755,5.79074,1.4306,1.9634599999999998,0.188888,0.336343
5.4,110.2,50,NF,8.7,538.428785,37.99162763753118,IT,SSO,-2.78925,-1.9248470000000002,1.045172,1.92806,1.97027,2.02532,2.34652,1.04532,1.06405,1.08398,1.23456,3.03668,4.255269999999999,4.64116,3.6425199999999998,0.646523,0.8998459999999999
5.2,117.9,50,TF,3.35,413.017,32.32733472234952,IT,VOBA,4.090605,4.500407,1.449915,4.50897,4.76053,4.89262,8.15343,1.45268,1.89376,2.77692,5.29934,1.46305,4.6569,0.9489049999999999,1.1676799999999998,0.29238000000000003,0.5919479999999999
5.1,127.8,50,TF,9.1,326.378925,31.08608283960772,IT,CRND,2.247895,2.01396,-1.176793,2.01823,2.08339,3.56645,4.38508,1.1839,1.18992,1.92668,3.75811,0.776462,2.26273,0.864914,1.2243600000000001,0.287087,0.718959
5.0,105.8,50,SS,29.0,1032.616466,30.42986320313068,IT,BAG8,3.9389339999999997,-3.442289,2.650754,3.48135,4.3309,7.5453800000000015,9.89653,2.65827,3.51087,6.52895,7.3671,1.456,1.7716599999999998,1.22275,1.53912,0.268955,0.266637
5.4,135.5,50,NF,11.0,362.133652,37.99162763753118,IT,SENI,5.6749480000000005,-5.245087,1.7013939999999999,5.24799,5.61797,6.31991,8.97206,1.70656,1.7750099999999998,2.10582,3.2519400000000003,2.09996,10.0742,1.4382,4.72356,0.772641,1.7992700000000001
5.0,136.7,50,NF,20.4,592.166241,30.42986320313068,IT,AQU,0.220793,-0.234227,0.17194500000000001,0.234228,0.238251,0.241672,0.25397,0.17201,0.17376,0.175845,0.172124,0.312427,0.6306510000000001,0.521033,0.659874,0.242633,0.305977
5.2,188.8,50,TF,3.35,402.274067,32.32733472234952,IT,MILN,-0.665989,0.522687,0.09273300000000001,0.5227609999999999,0.5480520000000001,0.773519,1.59127,0.093514,0.127135,0.206306,0.453662,0.12309400000000001,1.45994,0.070727,0.7622439999999999,0.039269,0.420745
5.4,160.3,50,NF,8.7,728.156334,37.99162763753118,IT,CERA,-0.8968280000000001,0.953953,0.631894,0.95414,0.966197,0.996951,1.03768,0.6323810000000001,0.6375850000000001,0.648935,0.675933,1.6671099999999999,3.50561,1.08382,1.4485,0.49210600000000004,0.700816
5.3,177.3,50,NF,8.0,960.337609,35.04522882341237,IT,VAGA,0.29141999999999996,-0.416814,0.242758,0.416963,0.419648,0.425696,0.429891,0.242764,0.243214,0.24277,0.24723,0.426508,1.09623,0.5178729999999999,0.923263,0.51889,0.8235309999999999
5.2,188.9,50,TF,3.35,1101.741113,32.32733472234952,IT,STAL,-0.878129,-0.79761,0.34468899999999997,0.7984680000000001,0.847767,1.29276,1.54893,0.344885,0.367389,0.840759,0.79938,0.150382,0.442589,0.187638,0.346953,0.055248,0.055800999999999996
5.0,152.5,50,NF,20.4,968.233606,30.42986320313068,IT,SPD,-0.21934499999999998,-0.247049,-0.152393,0.247054,0.248741,0.248642,0.250752,0.152618,0.154895,0.153618,0.158777,0.3867,0.753817,0.350614,0.5959949999999999,0.25363600000000003,0.354179
5.3,193.5,50,NF,8.0,627.8968160000003,35.04522882341237,IT,SGPA,0.359615,-0.352885,0.309369,0.353265,0.356906,0.371354,0.391177,0.309462,0.31081,0.317962,0.32511100000000004,0.9630850000000001,1.22989,0.8585520000000001,0.800875,0.29525100000000004,0.323266
5.1,198.9,50,TF,9.1,511.624758,31.08608283960772,IT,ATLO,0.074632,0.06536,-0.01542,0.06536,0.06640499999999999,0.071288,0.079519,0.015423,0.015995,0.017083,0.018056,0.026033999999999998,0.140194,0.037317,0.159979,0.036664999999999996,0.12937200000000001
5.0,174.0,50,TF,5.444,919.821183,30.42986320313068,IT,LLS,-0.357348,0.272828,-0.321463,0.272929,0.281028,0.339963,0.435612,0.32186,0.328826,0.350416,0.44689,0.9026360000000001,0.9932540000000001,0.353554,0.23794099999999999,0.148043,0.114651
5.3,153.9,50,NF,8.0,809.164766,35.04522882341237,IT,BGR,-0.532524,0.41030500000000003,-0.339041,0.4103560000000001,0.416871,0.437361,0.452714,0.33920300000000003,0.341638,0.34786300000000003,0.368656,0.875307,0.889344,0.8932450000000001,1.24053,0.779584,0.582411
5.2,186.9,50,TF,3.35,672.411804,32.32733472234952,IT,SSFR,0.9068149999999999,-0.767224,-0.49100900000000003,0.769415,0.8726879999999999,0.8748100000000001,1.03085,0.491119,0.504804,0.520937,0.709739,0.566815,0.80329,0.24906799999999998,0.232983,0.079058,0.077915
5.0,192.4,50,SS,29.0,1151.594333,30.42986320313068,IT,FRE8,0.932657,-0.618942,-0.415861,0.619787,0.810232,1.0233,1.75402,0.417179,0.5539729999999999,1.09162,1.1974,0.5967140000000001,0.788415,0.313762,0.321073,0.08432100000000001,0.127185
5.1,150.1,50,TF,9.1,659.198177,31.08608283960772,IT,CPGN,-0.19476400000000002,0.193972,0.105752,0.194022,0.201453,0.22388200000000005,0.239741,0.105761,0.107998,0.114534,0.165486,0.219861,0.443022,0.28789699999999996,0.65342,0.256696,0.33202600000000004
5.1,184.6,50,NF,7.0,343.993681,31.08608283960772,IT,CDCA,0.617771,1.029472,0.60051,1.02974,1.17152,1.78673,2.42668,0.600863,0.60265,0.703462,0.724561,1.97806,3.18902,1.05742,1.77214,0.212378,0.781886
5.0,168.6,50,NF,20.4,1284.697925,30.42986320313068,IT,MGR,-0.105274,0.09917100000000001,-0.061246,0.099313,0.100595,0.117444,0.135678,0.061254,0.063394,0.063544,0.08261900000000001,0.132351,0.390304,0.108731,0.13061,0.063987,0.082536
5.2,168.9,50,TF,3.35,559.375908,32.32733472234952,IT,ATPC,-0.48482200000000003,0.282819,0.20829,0.282927,0.286383,0.299949,0.324399,0.208397,0.211442,0.230005,0.246009,0.53982,0.658868,0.7353569999999999,0.683902,0.12556099999999998,0.249675
5.0,208.9,50,SS,29.0,343.993681,30.42986320313068,IT,CDCA,-0.23284699999999997,-0.4532600000000001,0.185382,0.453269,0.604642,1.38207,1.72442,0.18639,0.237615,0.418478,0.432658,0.531964,0.661469,0.292306,0.8728030000000001,0.123293,0.374408
5.1,206.7,50,NF,7.0,1160.619361,31.08608283960772,IT,VNM,0.21965500000000002,0.180046,0.14405,0.180174,0.187212,0.225758,0.270944,0.14405,0.161233,0.167466,0.213766,0.255085,0.337337,0.126339,0.25290100000000004,0.06349500000000001,0.094062
5.2,207.8,50,TF,3.35,603.230104,32.32733472234952,IT,DST2,0.217836,-0.227521,0.14611400000000002,0.22797,0.268674,0.389552,0.5609149999999999,0.146531,0.186694,0.27007800000000004,0.304246,0.229138,0.337973,0.21393299999999998,0.262716,0.11517899999999999,0.090322
5.0,205.5,50,SS,29.0,437.832447,30.42986320313068,IT,SZER,0.620133,-0.723484,0.240249,0.7264550000000001,0.7457159999999999,0.749123,1.17679,0.242582,0.263279,0.481214,0.771305,0.270485,0.32682100000000003,0.1287,0.17618,0.035337,0.03804
5.1,215.9,50,TF,9.1,509.46582699999993,31.08608283960772,IT,MMUR,0.155004,-0.13752,0.089408,0.13788499999999998,0.14026,0.163453,0.224698,0.089486,0.101634,0.103648,0.147564,0.222592,0.281486,0.155924,0.29496,0.082355,0.20527399999999998
5.0,221.2,50,NF,20.4,351.495505,30.42986320313068,IT,FOC,-0.088699,-0.070922,-0.045596,0.071055,0.07245900000000001,0.081462,0.12868,0.045676,0.048296,0.07475599999999999,0.095833,0.12363800000000001,0.190523,0.118629,0.1568,0.085017,0.10553
5.4,230.8,50,NF,8.7,574.434484,37.99162763753118,IT,PSB1,0.198072,0.19661900000000002,0.123954,0.196808,0.200903,0.196124,0.196858,0.124205,0.127247,0.12401,0.127934,0.33948,0.436251,0.21603699999999998,0.644027,0.21736,0.509588
5.0,230.9,50,SS,29.0,1101.741113,30.42986320313068,IT,STAL,-0.86866,1.028437,0.46267600000000003,1.03169,1.13556,2.27984,2.5554,0.467536,0.556934,1.44287,1.09153,0.160019,0.41514399999999996,0.11748800000000001,0.111555,0.026621,0.033020999999999995
5.1,215.9,50,NF,7.0,636.6367690000002,31.08608283960772,IT,MENA,0.51031,0.39221300000000003,-0.23212,0.392296,0.403868,0.418797,0.505405,0.232404,0.244653,0.322029,0.416164,0.39109499999999997,0.700738,0.168695,0.270115,0.06747,0.100315
5.1,220.0,50,NF,7.0,385.336466,31.08608283960772,IT,BSG,1.618272,1.9064310000000002,-0.530852,1.90671,1.92884,1.91931,2.02679,0.530895,0.532299,0.579121,0.609963,2.48241,6.3762099999999995,1.0101799999999999,2.9388099999999997,0.316499,0.729175
5.3,222.0,50,NF,8.0,574.434484,35.04522882341237,IT,PSB1,-0.380763,0.247887,0.131573,0.2479,0.24886,0.249211,0.25095500000000004,0.131582,0.131785,0.132363,0.134304,0.211335,0.31506999999999996,0.314208,0.769845,0.259347,0.700625
5.2,216.7,50,NF,9.7,311.961066,32.32733472234952,IT,MELA,0.184755,0.205652,-0.096691,0.205652,0.208132,0.208677,0.218492,0.09672,0.097265,0.100046,0.102692,0.366664,0.543553,0.272275,0.49959899999999996,0.11534900000000001,0.289054
5.3,229.2,50,NF,8.0,908.405715,35.04522882341237,IT,MOCO,0.132992,-0.135444,-0.135683,0.135498,0.136551,0.135952,0.137256,0.135686,0.135879,0.136326,0.136533,0.185752,0.253206,0.16200799999999999,0.19783,0.23875700000000002,0.24760700000000002
5.4,201.7,50,NF,8.7,616.915726,37.99162763753118,IT,CRMI,-0.14146199999999998,-0.12736,0.091236,0.12737,0.127844,0.13280899999999998,0.142231,0.091251,0.092763,0.095694,0.151104,0.338298,0.347483,0.211029,0.319385,0.12546,0.153128
5.2,204.5,50,NF,9.7,1021.062527,32.32733472234952,IT,GATE,-0.100569,-0.111036,0.075153,0.111099,0.113128,0.111135,0.115052,0.075178,0.077801,0.077084,0.07578700000000001,0.190434,0.271573,0.173584,0.389407,0.09861900000000001,0.146841
5.1,283.7,50,TF,9.1,540.825379,31.08608283960772,IT,SLTM2,-0.117471,-0.138059,-0.08733300000000001,0.138077,0.143353,0.170816,0.201979,0.087535,0.096146,0.11722,0.212628,0.28744899999999995,0.315236,0.106281,0.169346,0.041097,0.067363
5.2,256.6,50,TF,3.35,988.388293,32.32733472234952,IT,SVAM,-0.39814,0.386502,0.151636,0.387138,0.398566,0.400146,0.429199,0.151812,0.155672,0.263625,0.231762,0.24989099999999997,1.4587299999999999,0.297268,0.278863,0.055295000000000004,0.051163
5.0,280.6,50,SS,29.0,832.288417,30.42986320313068,IT,LIENZ,0.10977999999999999,-0.090559,0.076833,0.090886,0.100108,0.13227,0.25595500000000004,0.077162,0.092606,0.134352,0.244473,0.118627,0.191322,0.136024,0.10903299999999999,0.119021,0.07737899999999999
5.1,286.8,50,TF,9.1,442.230108,31.08608283960772,IT,SBUA2,0.117967,-0.11212899999999999,0.057565,0.11213,0.12021,0.153356,0.227754,0.05768,0.058826,0.081233,0.13879,0.105001,0.18278699999999998,0.08554400000000001,0.102806,0.09965399999999999,0.080618
5.4,263.3,50,NF,8.7,461.898558,37.99162763753118,IT,VLC,0.062503,0.084972,0.072466,0.08499,0.08583400000000001,0.08682100000000001,0.089258,0.07251200000000001,0.072665,0.07406499999999999,0.073765,0.137051,0.182018,0.240392,0.280091,0.087143,0.13956400000000002
5.0,260.4,50,NF,20.4,518.4140940000002,30.42986320313068,IT,MURB,0.125396,0.10752,-0.08049400000000001,0.107651,0.113123,0.114906,0.121565,0.08059,0.081867,0.081818,0.082663,0.119123,0.22708299999999998,0.23767399999999997,0.28389000000000003,0.12551500000000002,0.227996
5.0,266.2,50,SS,29.0,613.311958,30.42986320313068,IT,SBUB,0.118986,-0.097216,0.095063,0.097637,0.116264,0.164731,0.23251,0.095064,0.1317,0.151767,0.176172,0.19528199999999998,0.17712,0.13503900000000002,0.147242,0.037874,0.067074
5.3,287.3,50,NF,8.0,359.259753,35.04522882341237,IT,CRP,-0.180402,-0.17575,-0.08236900000000001,0.175773,0.18345,0.180789,0.220649,0.08237,0.100251,0.180753,0.177125,0.160694,0.5659270000000001,0.140221,0.612939,0.135154,0.5085430000000001
5.3,294.9,50,NF,8.0,318.737768,35.04522882341237,IT,NDIM,-0.22425100000000006,0.175055,0.091144,0.175299,0.178832,0.204355,0.275001,0.091251,0.099225,0.233886,0.295764,0.24824000000000002,0.494251,0.101194,0.37143400000000004,0.07051,0.32807800000000004
5.0,258.6,50,SS,29.0,319.438976,30.42986320313068,IT,SVIL,4.34848,3.563782,2.350706,3.5763199999999995,3.73051,5.42454,7.45812,2.35187,2.53767,3.72216,5.3742199999999976,1.76971,5.5835,0.49743000000000004,0.799428,0.052217999999999994,0.13081600000000002
5.3,298.2,50,NF,8.0,834.060149,35.04522882341237,IT,MRLC,0.07566,0.07865,-0.045026,0.078832,0.080059,0.080827,0.086073,0.045033,0.045339,0.046256,0.045879,0.086225,0.208788,0.108569,0.17248,0.10281900000000001,0.252754
5.3,270.3,50,NF,8.0,461.898558,35.04522882341237,IT,VLC,-0.041319999999999996,-0.050927999999999994,0.042256999999999996,0.051001,0.052053,0.063188,0.068722,0.042324,0.042945,0.064577,0.0657,0.11299200000000001,0.135287,0.12100799999999999,0.136071,0.07621900000000001,0.10094299999999999
5.0,255.4,50,SS,29.0,804.035806,30.42986320313068,IT,SGRA,1.1322969999999999,-1.294929,-0.634605,1.29818,1.36772,1.73521,2.72976,0.637095,0.689738,0.854765,1.36099,1.28144,1.6068799999999999,0.323986,0.760133,0.049432,0.15365399999999999
5.1,268.9,50,NF,7.0,897.56078,31.08608283960772,IT,FEMA,-0.240921,-0.152643,-0.096812,0.152872,0.154329,0.165655,0.201689,0.09689,0.099344,0.097803,0.125999,0.391352,0.535365,0.141028,0.187828,0.063766,0.08620900000000001
5.1,256.3,50,NF,7.0,521.899982,31.08608283960772,IT,GAG1,0.35519,-0.41158500000000003,0.22449899999999998,0.411779,0.419501,0.437615,0.45532,0.225992,0.239057,0.246146,0.511156,0.8157840000000001,1.30112,0.32259299999999996,0.331349,0.126919,0.25494
5.0,300.1,50,SS,29.0,583.5537730000002,30.42986320313068,IT,CAGN,-0.43373,0.31556799999999996,0.339469,0.315759,0.34733200000000003,0.364785,0.6472289999999999,0.339695,0.354462,0.424032,0.495653,0.502174,0.7340399999999999,0.32756799999999997,0.4461810000000001,0.108801,0.170261
5.1,319.2,50,NF,7.0,543.070786,31.08608283960772,IT,SIOM,0.229253,-0.21553200000000008,-0.198266,0.215651,0.401632,0.36729,0.25835,0.198652,0.27115300000000003,0.272387,0.239169,0.645053,0.498411,0.488671,0.655799,0.117708,0.14669300000000002
5.0,318.5,50,SS,29.0,1611.797964,30.42986320313068,IT,RSL,0.094012,0.098896,0.072147,0.098897,0.10118,0.102457,0.1612,0.072255,0.072973,0.08823099999999999,0.104366,0.14760399999999999,0.18587599999999999,0.10096000000000001,0.15620599999999998,0.024034,0.057815
5.1,315.6,50,NF,7.0,544.7042759999998,31.08608283960772,IT,SIEB,-0.211998,0.15148,-0.12742,0.151629,0.16228299999999998,0.170627,0.17234100000000002,0.127428,0.134622,0.195732,0.260552,0.266245,0.409561,0.12651199999999999,0.211436,0.057614,0.060150999999999996
5.1,328.8,50,TF,9.1,1011.252462,31.08608283960772,IT,FIAM,0.032914,-0.035388,0.023765,0.035393,0.035418,0.035366,0.035547,0.023774,0.023784,0.024028,0.024361,0.043075999999999996,0.055724,0.053675,0.080927,0.058344000000000014,0.093085
5.1,327.2,50,NF,7.0,1001.812341,31.08608283960772,IT,TERO,0.076377,-0.072491,-0.040255,0.072492,0.07342,0.083615,0.101168,0.040273,0.042518,0.045941,0.06313300000000001,0.12845,0.281112,0.097802,0.11521400000000001,0.06830399999999999,0.033755
5.0,307.1,50,SS,29.0,377.538911,30.42986320313068,IT,ANTF,0.201178,0.203194,-0.196599,0.203196,0.214734,0.296385,0.364065,0.196619,0.214289,0.250518,0.374456,0.16333699999999998,0.323945,0.07117000000000001,0.091225,0.023326,0.028193
5.1,324.2,50,TF,9.1,544.7042759999998,31.08608283960772,IT,SIEB,-0.170732,0.166469,0.07021000000000001,0.166639,0.16989500000000002,0.181669,0.2141760000000001,0.070314,0.073032,0.090361,0.093965,0.11770699999999999,0.27978400000000003,0.053136,0.091413,0.032531,0.045141
5.1,306.6,50,NF,7.0,463.71467,31.08608283960772,IT,SCUG,-0.176696,0.165055,-0.128075,0.165414,0.180202,0.197561,0.224554,0.128676,0.13389600000000002,0.187057,0.192454,0.320266,0.44727700000000004,0.405414,0.260058,0.16406199999999999,0.30588699999999996
5.1,327.2,50,NF,7.0,1611.797964,31.08608283960772,IT,RSL,-0.06672,0.051052,0.056791999999999995,0.051096,0.052961,0.05534,0.087948,0.056869,0.059982000000000014,0.071991,0.121768,0.162374,0.11773299999999999,0.048877,0.07485,0.023323,0.03828
5.0,300.3,50,SS,29.0,767.570529,30.42986320313068,IT,SENIN,-0.10789000000000001,-0.13084400000000002,-0.10758399999999999,0.13117,0.134906,0.171843,0.263014,0.107957,0.115532,0.168459,0.299578,0.322247,0.388547,0.11649100000000001,0.140663,0.033169,0.036385
5.0,314.2,50,SS,29.0,1295.701438,30.42986320313068,IT,OGAG,0.10006799999999999,0.126394,0.081091,0.12653699999999998,0.12948800000000002,0.136329,0.134019,0.081091,0.08218099999999999,0.084952,0.127805,0.184372,0.26918400000000003,0.12158599999999999,0.149321,0.02537,0.039116000000000005
5.1,326.1,50,NF,7.0,551.851388,31.08608283960772,IT,T0104,0.091776,0.084841,0.041760000000000005,0.084939,0.086251,0.091266,0.091249,0.041781,0.041862,0.046741000000000005,0.048857,0.187719,0.23842,0.06540599999999999,0.166805,0.03564,0.056227
5.1,322.6,50,TF,9.1,1417.320706,31.08608283960772,IT,DIX,-0.044627999999999994,-0.060874,0.033139999999999996,0.06092300000000001,0.061808,0.069861,0.088603,0.033147,0.03416,0.040026,0.054577,0.085462,0.10491600000000001,0.069344,0.044384,0.030294,0.022935
5.1,319.6,50,NF,7.0,550.481595,31.08608283960772,IT,SIOV,0.09669900000000001,0.09627100000000001,0.07263700000000001,0.096298,0.098346,0.098424,0.101407,0.07277,0.074397,0.089186,0.130135,0.183827,0.30701799999999996,0.090713,0.24013,0.063621,0.048049
5.0,381.4,50,TF,5.444,409.075216,30.42986320313068,IT,NOR,0.196668,-0.241116,0.14718599999999998,0.241179,0.243442,0.251607,0.279896,0.147453,0.150809,0.180361,0.24572,0.284192,0.383497,0.320168,0.925839,0.05741,0.123768
5.5,38.0,50,TF,22.9,778.4945,41.18574251067706,IT,FVZ,-6.983792,-9.871587,-7.612739,9.89191,10.5276,13.3013,21.5909,7.64036,8.501339999999999,15.9136,16.2592,21.9334,21.0664,5.3258800000000015,3.03258,0.8584430000000001,0.5405449999999999
5.5,16.0,50,TF,4.35,362.30374,41.18574251067706,IT,T0802,-88.447909,-90.41905200000001,29.603920000000002,90.4212,123.781,180.792,272.587,29.8887,60.4865,94.9552,73.2528,10.5747,43.7925,2.77704,15.5107,2.70929,7.75073
5.9,26.5,50,NF,7.5,587.069962,56.88305331528247,IT,T1218,57.718493,-98.169851,-26.037146,98.187,100.113,109.669,187.188,26.0536,46.6555,69.5,83.6302,48.0005,74.9872,18.5577,42.177,9.20138,11.5106
5.5,8.9,50,NF,17.1,592.166241,41.18574251067706,IT,AQU,60.93784100000001,-70.970099,-26.581934000000004,70.9782,73.1354,122.181,83.7864,26.7056,62.8809,47.1643,51.5294,35.0437,114.788,31.0856,41.8474,5.1046,10.5929
5.6,21.8,50,NF,6.0,399.285763,44.64839996694663,IT,NCB,-54.318881999999995,38.782071,14.832410999999999,38.9906,61.3665,97.2759,186.782,14.9263,28.122,42.2692,35.1168,26.680999999999997,31.2913,9.533610000000001,8.36974,4.094130000000002,2.96013
5.5,13.2,50,NF,17.1,806.962262,41.18574251067706,IT,AQP,92.135423,74.601536,-42.285042,74.6029,86.1796,124.449,246.229,42.5941,51.459,82.2354,107.05,44.1,64.2376,9.477910000000001,38.2785,2.40334,6.69376
5.9,27.2,50,NF,7.5,780.828088,56.88305331528247,IT,T1217,34.195938,-43.37028,-20.636943,43.4568,51.1351,85.4028,62.0231,20.9084,33.0467,48.3506,40.3193,32.2085,56.1469,11.9232,20.0492,12.2077,22.3991
5.7,25.2,50,SS,10.0,582.279699,48.40217750333496,IT,GLD,9.944372,-17.627008,-11.824171,17.6387,18.4379,24.8289,31.0834,11.8772,12.7129,18.6184,28.8239,26.4918,23.8102,16.8268,19.2356,7.2462300000000015,3.6918599999999997
5.7,40.6,50,NF,5.7,327.899096,48.40217750333496,IT,GBP,33.553430999999996,33.675740999999995,-16.932356,33.8166,35.9864,60.7942,75.1707,16.9572,19.6941,41.3272,40.2662,36.1394,62.4524,27.0279,42.2245,22.2606,26.9652
5.5,21.0,50,TF,4.35,354.978675,41.18574251067706,IT,RAV0,9.750869999999999,-14.109174,-8.299744,14.1283,15.6087,21.0532,23.3397,8.31505,14.9932,25.4136,31.1602,7.866110000000001,26.7044,2.4643200000000003,11.4033,1.47242,7.9081
5.5,13.4,50,NF,17.1,694.245263,41.18574251067706,IT,GSA,-276.52022999999997,-246.85391299999998,91.439387,248.042,295.241,413.345,647.556,91.487,168.27700000000004,258.293,207.226,91.6604,133.602,32.9446,86.0086,5.73376,19.2581
5.5,39.8,50,NF,17.1,1044.714697,41.18574251067706,IT,CSO1,8.049328,4.698917,5.610828,4.70775,4.89322,6.02763,5.85435,5.6164,5.6898800000000005,6.00156,7.04201,19.8666,13.1523,4.53046,4.22591,1.44991,1.92865
5.6,36.9,50,SS,5.0,378.442082,44.64839996694663,IT,SRT,105.36430700000001,61.253985,40.317161999999996,61.3808,76.64699999999998,170.77200000000005,164.791,40.4043,79.3183,124.415,106.041,86.9739,138.195,18.4336,40.6256,4.43339,8.43188
5.5,30.7,50,NF,17.1,1007.549696,41.18574251067706,IT,FMG,-9.978558,11.910547,8.837612,11.9325,12.1262,15.2452,15.2924,8.86505,9.0288,13.944,19.4751,16.653,19.4668,4.6593300000000015,16.4827,3.5153199999999996,4.38157
5.6,15.1,50,NF,6.0,870.500981,44.64839996694663,IT,ANNI,-60.543675,-54.156443,43.488065,55.1369,178.55700000000004,145.037,120.953,46.5771,168.562,110.606,66.9285,15.9809,47.9579,13.3058,12.4319,3.06968,5.71834
5.9,62.3,50,NF,7.5,824.855804,56.88305331528247,IT,CIMA,-15.861653,18.350145,11.293335,18.4921,21.1806,33.4132,52.5495,11.4302,14.853,33.847,39.3182,15.8381,27.748,25.2623,41.0454,22.3177,42.115
5.9,61.5,50,NF,7.5,1005.173183,56.88305331528247,IT,AQF,15.210809,-13.313867000000002,-9.973462,13.3235,15.0325,18.0656,21.2334,9.97354,10.2333,15.1261,20.4299,6.3941099999999995,10.1383,5.88224,5.93436,3.4414800000000003,5.60281
5.5,88.2,50,TF,4.35,522.597138,41.18574251067706,IT,BRR,1.5481639999999999,-1.6857349999999998,-0.941674,1.68579,1.72382,1.80545,2.35394,0.941687,0.964782,1.03683,1.42934,1.65851,3.36364,0.9847940000000001,1.46428,0.7231420000000001,0.8973770000000001
5.9,60.2,50,NF,7.5,509.46582699999993,56.88305331528247,IT,MMUR,70.886145,102.517651,42.723315,103.381,113.991,140.83100000000005,410.086,42.7998,71.7538,77.5625,95.589,56.3518,94.1219,11.2015,16.2915,6.32667,9.649189999999999
