Mw,Repi,dip,mech,depth,vs30,sdrop,ev_nation_code,stn,u,v,w,psa_01_u,psa_04_u,psa_07_u,psa_100_u,psa_01_v,psa_04_v,psa_07_v,psa_100_v
4.1,10.3,50,NF,4.3,809.164766,25.654998878124243,IT,T0101,-9.960957,11.253888,-6.43733,9.97871,11.815,25.5492,23.9404,6.44528,10.5613,12.7986,13.6902
4.1,6.3,50,NF,4.3,606.6839209999999,25.654998878124243,IT,T0102,14.198215,-16.573843,6.95091,14.4142,20.4374,22.9013,31.3712,6.97273,10.6534,16.6493,27.1347
4.1,11.3,50,NF,4.3,447.97430599999996,25.654998878124243,IT,T0105,3.646354,2.353613,-2.39515,3.64909,3.97822,6.99115,10.0679,2.41257,3.31611,7.034910000000001,6.80744
4.1,10.0,50,NF,4.3,450.10611900000004,25.654998878124243,IT,T0106,9.209725,11.441944,-7.6657449999999985,9.21297,9.67806,9.2697,16.4466,7.697,7.84505,14.7623,24.5663
4.1,14.4,50,NF,4.3,362.96524500000004,25.654998878124243,IT,T0107,8.361578999999999,-17.082094,-2.2546470000000003,8.38265,9.02084,9.34526,11.5313,2.26183,2.53136,3.08525,5.64243
4.1,4.9,50,NF,4.3,868.999685,25.654998878124243,IT,AQU,-10.785298,-21.573582,-6.335564,10.8183,11.9955,26.0076,31.6558,6.4038900000000005,11.4076,14.4938,20.5297
4.3,34.7,50,NF,10.1,670.0,25.654998878124243,IT,AMT,-3.038179,-2.2653,1.139183,3.0412,3.17795,3.55264,4.9636,1.1444299999999998,1.22592,1.29223,2.01245
4.3,26.7,50,NF,10.1,454.259531,25.654998878124243,IT,ANT,1.734295,-2.293742,-1.19023,1.73673,1.83424,2.05642,2.30154,1.1914,1.24797,1.48553,2.46044
4.3,6.2,50,NF,10.1,549.0,25.654998878124243,IT,AQA,80.806438,36.533954,37.32283,85.6039,215.242,143.504,147.467,37.3359,67.9797,36.6359,16.5864
4.3,6.2,50,NF,10.1,346.992982,25.654998878124243,IT,AQF,20.49109,23.07306,16.635544,20.6396,65.3515,52.1157,49.1949,17.0324,42.4929,37.7126,28.6797
4.3,2.6,50,NF,10.1,705.0,25.654998878124243,IT,AQK,-25.217199,28.676911,-17.204682000000002,26.8772,91.8786,42.1337,54.7051,17.5377,53.6237,47.2087,35.0515
4.3,6.1,50,NF,10.1,1044.7146970000001,25.654998878124243,IT,AQM,-14.386363,-26.333822,10.779618,14.4419,34.4231,44.5206,50.996,10.7804,27.323,48.5213,31.5186
4.3,6.2,50,NF,10.1,836.0,25.654998878124243,IT,AQP,-15.861725,12.600519,6.957299000000001,15.9125,21.7247,41.2248,64.4346,6.99442,16.301,23.4503,15.8858
4.3,6.2,50,NF,10.1,474.0,25.654998878124243,IT,AQV,69.910768,-35.154221,-22.717857,70.432,97.9865,186.575,270.875,23.3533,87.8551,70.10300000000001,40.7617
4.3,33.6,50,NF,10.1,199.0,25.654998878124243,IT,AVZ,-1.337079,1.512966,1.045428,1.34194,1.41452,1.53196,1.74567,1.0459200000000002,1.08976,1.36116,2.01845
4.3,41.3,50,NF,10.1,398.01861,25.654998878124243,IT,BSS,0.591869,-0.6773,0.57996,0.593799,0.617337,0.951467,1.57528,0.581363,0.620907,0.794457,1.6591200000000002
4.3,36.2,50,NF,10.1,407.0,25.654998878124243,IT,CTD,2.04426,2.049257,-1.095749,2.0556400000000004,2.36503,3.5254800000000004,5.16242,1.10096,1.29404,2.13655,2.31991
4.3,22.6,50,NF,10.1,790.0,25.654998878124243,IT,FMG,3.0177560000000003,-3.84449,3.471508,3.03375,5.3121,7.17214,8.25713,3.4904300000000004,5.86155,11.3796,15.9996
4.3,15.5,50,NF,10.1,492.0,25.654998878124243,IT,GSA,8.0242,8.461224000000001,-4.574509,8.062669999999999,13.4849,27.4774,15.2158,4.57511,12.8306,15.3339,12.2234
4.3,24.4,50,NF,10.1,341.377307,25.654998878124243,IT,MTR,4.039198000000002,-6.824609,3.663049,4.04724,5.35538,7.92431,5.75133,3.70067,6.88797,6.963539999999999,4.64394
4.3,56.7,50,NF,10.1,423.0,25.654998878124243,IT,NOR,-1.04693,0.899216,0.8025869999999999,1.04757,1.10044,1.18488,1.46102,0.802592,0.822846,0.99675,1.32105
4.3,46.9,50,NF,10.1,675.260242,25.654998878124243,IT,ORC,0.5812149999999999,0.620005,0.256738,0.583575,0.605453,0.937151,1.24769,0.257506,0.2665,0.494793,0.62474
4.3,25.8,50,NF,10.1,929.25549,25.654998878124243,IT,PCB,-5.377206,7.1820270000000015,-1.875,5.37735,6.49788,10.7365,14.2542,1.87933,2.07209,3.43889,4.85334
4.3,13.2,50,NF,10.1,1017.544205,25.654998878124243,IT,PGG,10.013589,8.519223,-6.595464999999999,10.0445,16.3975,22.3376,22.3343,6.60986,12.5265,20.116,14.2204
4.3,12.8,50,NF,10.1,694.245263,25.654998878124243,IT,PZI,8.56188,-7.626546,-5.258161,8.57845,8.99945,14.2512,18.0083,5.58323,16.7585,15.4539,8.6366
4.3,23.2,50,NF,10.1,1260.25292,25.654998878124243,IT,RFC,2.054537,-1.948538,1.106027,2.0548900000000003,2.17141,2.5358,3.02509,1.10647,1.3403,2.14522,2.30666
4.3,51.6,50,NF,10.1,926.462503,25.654998878124243,IT,SCF,-1.491755,1.973457,-0.93192,1.49434,1.84147,3.83987,5.11728,0.935566,1.14205,2.41514,2.95728
4.3,15.3,50,NF,10.1,752.0,25.654998878124243,IT,SDM,5.748487,-4.90896,2.532648,5.74874,8.58577,11.0909,13.3427,2.61178,8.15736,6.7058,5.86311
4.3,148.5,50,NF,10.1,587.932291,25.654998878124243,IT,ATPC,-0.113419,0.098536,0.071598,0.113629,0.116673,0.125369,0.19885,0.071615,0.07375,0.075659,0.151607
4.3,185.0,50,NF,10.1,787.333015,25.654998878124243,IT,CPGN,-0.05208,-0.049261,0.029976,0.052189,0.057875,0.052496,0.053019,0.03002,0.046038,0.043282,0.0402
4.3,81.7,50,NF,10.1,913.8688789999999,25.654998878124243,IT,GUMA,0.68602,-0.609538,-0.447942,0.686901,0.7154560000000001,0.8318200000000001,1.2015,0.448033,0.454664,0.547036,0.8565459999999999
4.3,98.0,50,NF,10.1,980.827142,25.654998878124243,IT,MDAR,0.220464,-0.200918,-0.138827,0.22065,0.228753,0.309033,0.449914,0.139498,0.149296,0.210912,0.317473
4.3,127.6,50,NF,10.1,757.454328,25.654998878124243,IT,MMUR,0.303445,0.189949,-0.133395,0.303448,0.323618,0.344536,0.394736,0.13352,0.151798,0.14719300000000002,0.219159
4.3,153.1,50,NF,10.1,258.850184,25.654998878124243,IT,MPAG,0.061717,-0.064364,-0.039661,0.061907,0.0643,0.075927,0.109497,0.039669,0.042655,0.041922,0.065761
4.3,142.7,50,NF,10.1,773.763258,25.654998878124243,IT,PCRO,-0.2781,0.196332,-0.11062,0.278843,0.295006,0.390609,0.455875,0.110728,0.117381,0.15608,0.18636
4.3,6.7,50,NF,10.1,578.017258,25.654998878124243,IT,RM01,-10.816919,-19.777895,-6.82838,10.8172,12.6226,27.7665,32.3797,6.890039999999999,10.1181,21.6896,22.4325
4.3,9.7,50,NF,10.1,409.075216,25.654998878124243,IT,RM03,-6.082706,4.861989,3.315204,6.11948,11.1351,11.7421,14.7586,3.3595300000000003,7.26122,6.32522,5.53971
4.3,15.8,50,NF,10.1,593.720504,25.654998878124243,IT,RM05,-9.630686,7.418439999999999,-4.582195,9.63489,9.95686,13.7956,19.28,4.58536,4.913869999999998,8.274339999999999,8.448
4.3,12.4,50,NF,10.1,872.576703,25.654998878124243,IT,RM06,-23.339423,12.375804,7.603801,23.3499,29.6875,41.0527,44.3784,7.627039999999999,14.1475,23.9144,18.5826
4.3,8.8,50,NF,10.1,654.98483,25.654998878124243,IT,RM07,-27.987421,-26.901508000000003,-13.487505,28.1651,35.5595,88.2827,73.4724,13.902,24.1403,52.0812,39.0279
4.3,19.8,50,NF,10.1,693.626871,25.654998878124243,IT,RM09,3.525374,-4.080264,1.399549,3.53915,4.6957,12.0607,6.708539999999998,1.40943,2.74379,3.27455,2.6503400000000004
4.3,25.6,50,NF,10.1,972.2551960000001,25.654998878124243,IT,RM10,4.153186,-4.034462,-2.057811,4.161980000000002,4.36301,5.16268,7.532,2.06327,2.29413,4.85435,5.544969999999998
4.3,24.8,50,NF,10.1,1075.108094,25.654998878124243,IT,RM11,2.684303,-3.187599,-1.66786,2.68623,3.31761,6.6025,9.45908,1.67051,4.55179,3.79144,2.76027
4.3,23.3,50,NF,10.1,854.269981,25.654998878124243,IT,RM13,1.91347,-2.834064,0.7198829999999999,1.93708,2.52107,7.56142,5.25735,0.726835,1.04086,2.01391,2.14425
4.3,16.0,50,NF,10.1,855.8389050000001,25.654998878124243,IT,RM14,4.287538,6.223127,-5.845092,4.36103,10.843,19.0946,18.6826,5.86753,15.888,29.2599,15.2954
4.3,19.1,50,NF,10.1,327.010847,25.654998878124243,IT,RM24,-6.071263,-8.80647,2.834389,6.16624,11.9931,18.8828,24.2161,2.83449,5.21833,6.255319999999998,8.788860000000001
4.3,14.4,50,NF,10.1,341.158774,25.654998878124243,IT,RM26,-38.197662,-57.27265500000001,21.127152,38.538,67.4811,88.90700000000002,123.868,21.1633,24.1085,64.4774,92.8944
4.3,16.2,50,NF,10.1,687.905294,25.654998878124243,IT,RM28,-4.622191,7.539805,-3.943486,4.63053,6.97248,18.8472,15.765,4.0116,6.1767699999999985,13.215,14.6273
4.3,153.5,50,NF,10.1,799.005596,25.654998878124243,IT,SENI,-0.660225,-0.495028,0.204359,0.669322,1.7210900000000002,1.27044,0.534433,0.22025100000000006,0.565276,0.511544,0.369175
4.3,6.3,50,NF,10.1,799.005596,25.654998878124243,IT,T0101,26.947797,-29.796847,14.376753,27.1691,51.3514,118.129,82.2685,14.7965,40.1233,33.0954,30.1049
4.3,9.3,50,NF,10.1,689.242299,25.654998878124243,IT,T0102,-15.692373000000002,15.78947,-7.387952999999999,15.6937,30.0228,34.0111,22.7713,7.661010000000001,31.2572,19.4993,10.8689
4.3,7.2,50,NF,10.1,821.321471,25.654998878124243,IT,T0105,6.4485199999999985,-5.559869,-4.353313,6.46972,13.0746,13.6446,15.5936,4.36413,9.34074,14.8493,11.2159
4.3,2.4,50,NF,10.1,534.9738940000001,25.654998878124243,IT,T0106,15.629707000000002,28.999105,-16.821822,15.8126,20.2082,30.0774,40.6483,16.8728,19.5059,43.7097,59.4738
4.3,19.4,50,NF,10.1,889.599638,25.654998878124243,IT,T0107,-4.435486,11.833799,-2.681746,4.43735,4.91719,5.03727,10.583,2.68316,2.69145,3.82726,4.72238
4.3,3.4,50,NF,10.1,429.22864100000004,25.654998878124243,IT,AQU,-12.569636,13.815728,-12.113269,12.645,18.8564,45.2177,23.7917,12.3663,30.0376,15.9122,25.7375
4.0,46.7,50,NF,15.7,199.0,25.654998878124243,IT,AVZ,2.0807990000000003,2.184397,-2.069036,2.0888400000000003,2.33589,3.60651,3.97287,2.07442,2.27575,3.3589,4.78929
4.0,62.1,50,NF,15.7,968.233606,25.654998878124243,IT,BSS,-1.465081,-2.473049,-0.657697,1.46621,1.66585,2.36522,4.38943,0.658885,0.857864,1.31356,2.37852
4.0,22.1,50,NF,15.7,648.0,25.654998878124243,IT,CSS,-7.299507000000001,-9.733456,3.201205,7.32328,7.91013,10.3507,14.6531,3.20312,3.52927,5.0848,6.41809
4.0,101.6,50,NF,15.7,407.0,25.654998878124243,IT,CTD,0.486911,0.26629899999999995,-0.196225,0.486916,0.506788,0.630691,0.901555,0.196396,0.21994,0.32076,0.34994200000000003
4.0,39.5,50,NF,15.7,538.428785,25.654998878124243,IT,FLT,-2.955348,4.3242379999999985,-2.152726,2.97165,5.26547,11.8131,11.0686,2.17693,3.85778,6.9878800000000005,11.9219
4.0,34.0,50,NF,15.7,940.838791,25.654998878124243,IT,ORC,6.377139,5.176627,4.1025540000000005,6.3834,7.301719999999999,10.6029,15.2417,4.10398,4.62774,6.44664,5.80933
4.0,20.8,50,NF,15.7,1000.0,25.654998878124243,IT,PSC,-5.243216,16.9262,4.687456,5.2932,6.55234,9.33606,13.0503,4.70264,8.1114,14.6259,16.3838
4.0,73.8,50,NF,15.7,363.572963,25.654998878124243,IT,SCF,2.746121,-3.517604,2.106844,2.7469,3.21875,4.71347,8.26207,2.12151,2.36111,3.42562,5.12685
4.0,34.5,50,NF,15.7,839.0,25.654998878124243,IT,SCN,-5.696256,8.097876,-4.106303,5.72048,7.1280899999999985,13.5751,18.1237,4.1508400000000005,4.78145,7.24093,7.71045
4.0,159.5,50,NF,15.7,365.382047,25.654998878124243,IT,GUMA,-0.16172,-0.138812,0.057668,0.161786,0.163797,0.167173,0.171405,0.057681,0.060153,0.061782,0.080927
4.0,71.5,50,NF,15.7,886.8219140000001,25.654998878124243,IT,RM03,-0.34911,-0.341357,-0.16786800000000002,0.349315,0.368957,0.620058,0.982235,0.168574,0.251673,0.447478,0.542513
4.0,94.2,50,NF,15.7,910.226117,25.654998878124243,IT,RM05,-0.327513,0.246752,0.100287,0.32763400000000004,0.330439,0.368705,0.360136,0.100423,0.105859,0.17357899999999998,0.168238
4.0,88.4,50,NF,15.7,645.889517,25.654998878124243,IT,RM06,0.195204,0.158631,0.097088,0.195249,0.209913,0.281193,0.442273,0.097943,0.107472,0.192015,0.248601
4.0,86.8,50,NF,15.7,354.29717999999997,25.654998878124243,IT,RM07,-0.8771760000000001,0.5641689999999999,0.18767,0.877893,0.903609,0.995362,1.31339,0.18824,0.198664,0.245461,0.378226
4.0,81.5,50,NF,15.7,663.5359950000001,25.654998878124243,IT,RM08,0.190928,0.244815,0.135363,0.191043,0.196043,0.240783,0.517744,0.135393,0.14311600000000002,0.193072,0.278265
4.0,96.2,50,NF,15.7,504.944813,25.654998878124243,IT,RM09,-0.114026,0.092699,-0.060129,0.114204,0.122761,0.179837,0.16910999999999998,0.06016000000000001,0.062415,0.074348,0.115847
4.0,103.6,50,NF,15.7,458.659697,25.654998878124243,IT,RM10,-0.295183,0.170752,-0.090052,0.295267,0.30637,0.315631,0.383904,0.090352,0.094308,0.177427,0.153813
4.0,104.1,50,NF,15.7,801.841642,25.654998878124243,IT,RM11,-0.081216,0.076127,-0.045489,0.081263,0.08319700000000001,0.099627,0.112466,0.04549,0.047269,0.065252,0.079083
4.0,59.7,50,NF,15.7,511.624758,25.654998878124243,IT,RM13,0.786092,1.230818,-0.290256,0.7882979999999999,0.827843,0.962642,1.51924,0.291122,0.331405,0.509652,0.8480709999999999
4.0,77.9,50,NF,15.7,559.375908,25.654998878124243,IT,RM14,0.344324,-0.4316350000000001,-0.353173,0.345454,0.390256,0.6793899999999999,0.790316,0.355227,0.423086,0.81707,1.0028700000000002
4.0,60.3,50,NF,15.7,780.723564,25.654998878124243,IT,RM24,-0.878705,0.753425,-0.60936,0.8830959999999999,1.02614,2.51542,4.12305,0.610575,0.734804,1.8263,1.74899
4.0,93.5,50,NF,15.7,654.4568780000001,25.654998878124243,IT,RM26,0.624027,-1.23413,0.426385,0.624372,0.6919270000000001,1.2758200000000002,1.59893,0.426429,0.442922,0.6663,1.21016
4.0,72.6,50,NF,15.7,764.01457,25.654998878124243,IT,RM27,-0.5029279999999999,-0.445962,0.266571,0.503942,0.553769,0.620624,1.15929,0.267011,0.27817,0.391843,0.5090600000000001
4.0,84.4,50,NF,15.7,744.53735,25.654998878124243,IT,RM28,0.366339,0.792954,0.207988,0.366344,0.371593,0.516015,0.790734,0.209435,0.227997,0.27992,0.494648
4.0,81.7,50,NF,15.7,728.156334,25.654998878124243,IT,T0101,0.226302,0.279375,-0.124967,0.227392,0.249957,0.6250399999999999,0.747464,0.125212,0.162277,0.268758,0.302714
4.0,88.2,50,NF,15.7,897.56078,25.654998878124243,IT,T0102,0.154648,0.160704,0.073567,0.154856,0.16057000000000002,0.17623,0.274516,0.073622,0.081469,0.133172,0.164812
4.0,75.6,50,NF,15.7,1011.2524619999999,25.654998878124243,IT,T0105,0.316598,0.161196,0.184589,0.316648,0.330125,0.341408,0.51864,0.184791,0.198982,0.322533,0.404609
4.0,76.9,50,NF,15.7,1008.4478029999999,25.654998878124243,IT,T0106,0.446209,0.335715,-0.254516,0.446766,0.452428,0.518123,0.72387,0.256589,0.287544,0.577757,1.02472
4.0,81.5,50,NF,15.7,521.899982,25.654998878124243,IT,AQU,0.188711,0.147999,0.091729,0.188747,0.193902,0.24850500000000006,0.38684,0.092233,0.096073,0.121266,0.225432
4.2,9.3,50,NF,7.0,862.024081,25.654998878124243,IT,BRB,7.853585000000002,13.466735,-6.476963,7.86397,11.2866,13.4853,18.8005,6.68271,15.1798,11.0812,10.3985
4.2,15.4,50,NF,7.0,616.795006,25.654998878124243,IT,BSZ,-18.057915,-29.737771,10.81486,18.0953,21.9954,34.203,42.1993,11.0324,22.0944,23.9873,22.5565
4.2,24.5,50,NF,7.0,1000.0,25.654998878124243,IT,DCM,2.127663,-2.288322,-1.053981,2.18,3.9369,4.58515,4.57214,1.056,2.29636,2.17376,1.87876
4.2,13.5,50,NF,7.0,311.0,25.654998878124243,IT,FRE1,31.845198,-69.302341,-33.099269,32.0427,41.2273,94.6438,54.2835,33.102,88.0904,85.3103,48.5971
4.2,42.6,50,NF,7.0,509.46582699999993,25.654998878124243,IT,MOG,3.154431,3.183367,-1.498661,3.15631,3.5023,9.77472,7.90269,1.50426,1.61579,2.51345,4.45446
4.2,26.8,50,NF,7.0,538.279838,25.654998878124243,IT,PIT,-18.909474,10.417567,3.773054,18.9615,19.8932,26.9731,47.5579,3.83605,6.46056,14.8358,12.5295
4.2,31.2,50,NF,7.0,518.4140940000001,25.654998878124243,IT,PRT,-3.782404,-3.446889,0.975146,3.81919,4.63534,9.49466,9.23809,0.985246,1.69507,1.92205,3.07144
4.2,38.0,50,NF,7.0,926.897444,25.654998878124243,IT,SMP,5.023774,-3.817891,-1.494543,5.0460699999999985,6.34809,12.0815,10.7738,1.54331,3.44362,5.72169,5.09359
4.2,99.6,50,NF,7.0,277.0,25.654998878124243,IT,CDCA,-0.14277,0.299159,0.113532,0.1432,0.164774,0.336469,0.411942,0.113951,0.132901,0.183962,0.21173000000000006
4.2,87.6,50,NF,7.0,1016.739979,25.654998878124243,IT,CPGN,0.110306,0.117759,-0.056381,0.110373,0.12518800000000002,0.139441,0.10955,0.056383,0.058167,0.062572,0.076708
4.2,127.2,50,NF,7.0,470.16209699999996,25.654998878124243,IT,MPAG,0.043432,-0.056952,-0.040027,0.043533,0.044501,0.050134,0.050699,0.040083,0.0409,0.041208,0.052017
4.2,161.4,50,NF,7.0,313.93672999999995,25.654998878124243,IT,SENI,-0.15946400000000002,-0.153429,-0.046911,0.159583,0.178938,0.203223,0.196095,0.046977,0.056772,0.051351,0.060746
4.7,113.7,50,SS,37.8,474.0,25.654998878124243,IT,AQV,0.8458180000000001,-1.118996,0.41854,0.8487790000000001,0.939601,2.05755,2.53693,0.419681,0.511368,1.3421299999999998,1.34868
4.7,75.3,50,SS,37.8,911.178534,25.654998878124243,IT,ASS,-5.006168,3.807591,-3.777783,5.02939,5.26026,7.08259,10.8924,3.8011,4.4825,6.65275,10.9728
4.7,105.1,50,SS,37.8,593.0,25.654998878124243,IT,BDT,2.440885,2.235911,0.983912,2.441,2.47856,2.61964,3.21616,0.985369,1.00466,1.20223,1.28676
4.7,83.6,50,SS,37.8,211.0,25.654998878124243,IT,BVG,3.262783,3.719249,-1.875528,3.26868,3.33876,3.44711,3.53761,1.88355,2.06324,3.53977,8.03311
4.7,128.9,50,SS,37.8,448.329226,25.654998878124243,IT,CHT,-0.6905600000000001,-0.6948529999999999,-1.209673,0.692811,0.708276,0.946403,1.49014,1.20971,1.45221,1.87273,3.4898800000000003
4.7,118.7,50,SS,37.8,407.0,25.654998878124243,IT,CTD,-0.903047,0.865907,-0.31652,0.90415,0.924724,1.122,2.33653,0.317522,0.352943,0.524547,0.926924
4.7,82.7,50,SS,37.8,208.0,25.654998878124243,IT,CTL,-2.594791,-2.213287,1.799916,2.62594,3.85944,6.3970400000000005,6.826160000000002,1.7999599999999998,2.25457,5.06026,5.11679
4.7,66.7,50,SS,37.8,762.891893,25.654998878124243,IT,GBB,4.660723,4.538346,-4.799646,4.72513,7.41771,6.741910000000002,8.57795,4.96902,19.8372,8.44365,11.7194
4.7,54.3,50,SS,37.8,948.9269419999999,25.654998878124243,IT,GLT,1.914552,-1.934094,-2.284092,1.91481,2.90768,3.4418,5.55587,2.3097,3.2136400000000003,3.87437,4.34598
4.7,97.1,50,SS,37.8,804.820331,25.654998878124243,IT,MSC,0.951507,-1.31095,0.464401,0.955653,1.0171,1.92576,2.73371,0.466482,0.550763,1.05197,1.57482
4.7,60.5,50,SS,37.8,555.0,25.654998878124243,IT,NCR,12.819534,-13.192482,-5.502676,12.9133,14.8766,19.7686,27.231,5.68017,19.4341,10.878,11.5043
4.7,161.6,50,SS,37.8,868.174643,25.654998878124243,IT,ORC,0.125175,-0.114939,-0.080587,0.125888,0.13853800000000002,0.18598,0.279427,0.08076799999999999,0.100999,0.199004,0.208484
4.7,93.7,50,SS,37.8,820.280208,25.654998878124243,IT,PCB,2.491546,-2.613207,-0.702725,2.49162,4.69557,4.12643,9.02687,0.7031109999999999,0.991575,1.6529200000000002,2.1499200000000003
4.7,63.0,50,SS,37.8,1001.8123410000001,25.654998878124243,IT,SBT,1.933332,-1.779396,-2.304411,1.9416400000000005,2.31369,3.47203,6.35998,2.33083,3.21186,3.72124,5.2425
4.7,41.2,50,SS,37.8,731.467943,25.654998878124243,IT,SNO,9.637394,-17.255788,5.315099,9.68445,12.0097,30.1474,23.265,5.374230000000002,10.0911,22.1125,13.1597
4.7,104.8,50,SS,37.8,310.0,25.654998878124243,IT,SNS,-1.444356,1.444728,-0.645187,1.44668,1.45218,1.53871,2.04373,0.647068,0.7106020000000001,0.83526,1.30897
4.7,98.3,50,SS,37.8,960.3376089999999,25.654998878124243,IT,SPD,0.632608,-0.792459,0.468998,0.632731,0.677565,0.998697,1.6696099999999998,0.473568,0.579749,1.28049,1.7834900000000002
4.7,21.0,50,SS,37.8,272.0,25.654998878124243,IT,SRL,-16.925539999999998,25.864869,13.974106,17.0463,21.0382,31.0697,42.3906,14.2911,31.6226,25.9256,23.7198
4.7,117.9,50,SS,37.8,480.171874,25.654998878124243,IT,CAFI,0.132377,-0.099632,-0.08037799999999999,0.132447,0.138206,0.169717,0.239709,0.080381,0.104102,0.189328,0.195685
4.7,96.1,50,SS,37.8,277.0,25.654998878124243,IT,CDCA,1.06147,1.823117,-1.149961,1.06149,1.2329,1.45823,1.83188,1.15378,1.5417,1.50406,1.40789
4.7,99.2,50,SS,37.8,1252.201969,25.654998878124243,IT,CPGN,-1.064701,-1.052078,-0.506135,1.06558,1.09218,1.17749,1.55891,0.506145,0.574363,0.902474,1.19497
4.7,38.0,50,SS,37.8,571.090343,25.654998878124243,IT,GUMA,-27.239381,-18.070212,-12.691311,27.4282,32.9116,32.3191,49.4571,12.7969,17.0353,21.7929,32.2148
4.7,34.4,50,SS,37.8,436.214532,25.654998878124243,IT,MMUR,19.022598,-15.470679999999998,12.488402,19.0255,20.206,23.7435,30.8834,12.4922,15.0741,16.0234,23.7878
4.7,59.1,50,SS,37.8,1052.9304619999998,25.654998878124243,IT,MPAG,4.848548,3.963924,-2.387779,4.8517800000000015,4.93567,6.0275,6.97875,2.38816,2.40642,3.2898,4.604030000000002
4.7,25.0,50,SS,37.8,809.164766,25.654998878124243,IT,PCRO,-28.987715,-23.701773,-13.737541,29.329,38.504,119.91,78.2802,14.0256,21.1543,30.9105,27.3304
4.7,108.7,50,SS,37.8,434.748989,25.654998878124243,IT,RM09,-0.502584,0.665752,-0.296922,0.5035229999999999,0.672403,1.22204,1.22652,0.297158,0.360489,0.573882,0.797078
4.7,100.7,50,SS,37.8,447.97430599999996,25.654998878124243,IT,RM10,1.952935,-1.7361220000000002,-0.8325809999999999,1.95723,2.09973,3.05703,6.98399,0.8363700000000001,1.57626,3.06394,2.6508
4.7,96.3,50,SS,37.8,450.10611900000004,25.654998878124243,IT,RM11,-1.126414,0.80376,-0.515055,1.1271,1.53636,2.32978,3.69193,0.519705,1.02695,2.19358,1.04215
4.7,104.8,50,SS,37.8,362.96524500000004,25.654998878124243,IT,RM26,3.870721,8.350885,3.147781,3.87588,6.26701,11.6847,17.5276,3.15308,3.42006,8.3337,10.5317
4.7,99.8,50,SS,37.8,420.48564000000005,25.654998878124243,IT,RM30,1.513952,1.2316,0.860509,1.51751,1.92792,2.72358,4.529,0.8647610000000001,1.30098,2.6637,1.9738
4.7,78.9,50,SS,37.8,454.259531,25.654998878124243,IT,RM31,-1.265715,1.646622,-0.828981,1.27732,1.6417,2.8431,3.94059,0.832241,1.09324,2.34218,1.99297
4.7,93.0,50,SS,37.8,570.282709,25.654998878124243,IT,RM32,0.685366,0.683355,-0.587777,0.6862520000000001,0.816855,2.01413,2.59152,0.602668,0.970568,1.75128,1.48686
4.7,37.2,50,SS,37.8,346.992982,25.654998878124243,IT,SENI,30.405042,24.34804,10.942277,30.5605,37.1456,73.0328,56.9085,11.3307,14.6639,31.8963,33.5042
4.7,120.9,50,SS,37.8,1039.788453,25.654998878124243,IT,T0105,0.226002,-0.171465,0.16958800000000002,0.226211,0.246429,0.435712,0.803286,0.170948,0.198149,0.427842,0.641429
4.7,121.4,50,SS,37.8,799.014612,25.654998878124243,IT,T0106,-0.241064,-0.355979,0.265866,0.241614,0.267537,0.425999,0.6231979999999999,0.267431,0.293585,0.589465,1.01147
4.7,103.9,50,SS,37.8,768.435587,25.654998878124243,IT,T0107,1.400141,0.993169,-1.262301,1.40089,1.64225,2.34654,3.55763,1.2678200000000002,1.37981,2.06018,2.55213
4.7,133.6,50,SS,37.8,1044.7146970000001,25.654998878124243,IT,T0110,0.280197,0.298617,0.234722,0.28058,0.284774,0.430319,0.765992,0.235496,0.27673400000000004,0.546475,0.7888189999999999
4.2,19.9,50,NF,12.7,670.0,25.654998878124243,IT,AMT,-5.216895,5.657318,-3.47238,5.22041,5.74564,13.1489,12.589,3.5033,4.13545,8.09096,8.874889999999997
4.2,22.9,50,NF,12.7,906.95333,25.654998878124243,IT,ANT,1.940504,1.28545,1.256193,1.94611,1.98918,3.31905,4.10824,1.25938,1.81297,2.09356,3.2628
4.2,8.8,50,NF,12.7,351.495505,25.654998878124243,IT,AQF,-17.438632000000002,-12.767115,-13.173912,17.5805,22.0207,28.2289,25.0892,13.1949,15.6019,21.864,25.2353
4.2,13.4,50,NF,12.7,705.0,25.654998878124243,IT,AQK,10.515859,14.981144,10.260958,10.731,21.9471,35.3982,35.6175,10.349,40.885,19.7531,31.9859
4.2,8.6,50,NF,12.7,836.0,25.654998878124243,IT,AQP,-8.493253,-11.517333,-5.01083,8.50801,10.9992,19.5681,23.629,5.01161,9.55185,13.8996,12.2736
4.2,9.2,50,NF,12.7,474.0,25.654998878124243,IT,AQV,20.201318,-17.268162,-6.8395160000000015,20.3438,22.7593,48.3138,47.4139,6.86255,15.4185,24.8774,15.3754
4.2,24.8,50,NF,12.7,444.0,25.654998878124243,IT,BRS,7.503682,7.940797,-7.662711,7.5484399999999985,9.29172,10.7663,19.7551,7.73183,10.4573,12.2217,29.7266
4.2,50.5,50,NF,12.7,523.783058,25.654998878124243,IT,BSS,-0.922425,-0.746533,-0.608911,0.922989,1.02985,1.5889,2.51854,0.612384,1.03279,1.08061,2.08765
4.2,16.7,50,NF,12.7,679.0,25.654998878124243,IT,BZZ,6.499045,-6.616051,-4.920396,6.55232,7.382919999999999,11.7128,20.3846,4.96279,6.51933,9.98032,12.9538
